time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740615988.9714797,2,3,3,23.7669140625,155093,32.63886134397511,1004.3654341762827,74.23406727090926
1740615989.9834704,1,2,2,23.7690625,155380,32.56609557622574,1004.3655523968634,74.23307595983057
1740615990.995302,1,2,2,23.771015625,156104,32.48774004637325,1004.3705136624944,74.19147451038663
1740615992.007991,1,2,2,23.7731640625,155959,32.42065378982052,1004.3706318614364,74.19048338481358
1740615993.0207434,1,2,2,23.77609375,155380,32.33125858004021,1004.3703232827429,74.19307088900482
1740615994.0334494,1,2,2,23.77765625,156835,32.27539003046242,1004.367747418621,74.21467013452659
1740615995.0464,1,2,2,23.779609375,157129,32.2027856120724,1004.3744310249145,74.1586265672245
1740615996.0593581,1,2,2,23.7798046875,157129,32.158034136186636,1004.3558091491275,74.31477600591019
1740615997.0722592,1,2,2,23.780390625,156542,32.09095878319335,1004.3533361244625,74.33551315942005
1740615998.0853946,1,1,1,23.781953125,158019,32.03518160619244,1004.3610942606131,74.27045868589835
1740615999.0984056,1,1,1,23.7837109375,158768,31.985031419983066,1004.3588421980827,74.28934291456605
1740616000.1112924,1,1,1,23.7844921875,158768,31.962747928613197,1004.3601377460384,74.27847934708156
1740616001.1240983,1,1,1,23.78546875,160134,31.929311725100145,1004.3686466123295,74.20713017205652
1740616002.1387177,1,1,1,23.7868359375,161213,31.89591768927453,1004.364024392697,74.24588868930164
1740616003.1513336,2,2,2,23.787421875,161058,31.862462171586063,1004.423556456308,73.7467078565237
1740616004.1623595,2,2,2,23.7876171875,161368,31.862479431559755,1004.4738290575364,73.32518696896045
1740616005.173432,2,2,2,23.787421875,161058,31.85129478356606,1004.5062301841531,73.05352216099043
1740616006.184567,2,2,2,23.7868359375,161524,31.840076509156518,1004.5293715856847,72.85949916458522
1740616007.195657,1,1,1,23.787421875,161680,31.828962596853437,1004.5389552726288,72.77914832107116
1740616008.206984,1,1,1,23.7876171875,164700,31.812232959793832,1004.4807185401462,73.26742202649582
1740616009.2198699,1,1,1,23.7880078125,161368,31.817849517759782,1004.4434742315622,73.57970116066103
1740616010.2326965,1,1,1,23.7880078125,161992,31.80668556706836,1004.421083437595,73.76744382759499
1740616011.2448685,1,1,1,23.7883984375,161058,31.80672003690375,1004.4010628259446,73.9353158237842
1740616012.2580912,1,1,1,23.789375,160749,31.795643089267706,1004.3837362499517,74.08060063007017
1740616013.2710843,1,2,2,23.790546875,162464,31.77900335918803,1004.373623001637,74.16540201115481
1740616014.2840707,1,2,2,23.7909375,162306,31.767876799389732,1004.3622141730746,74.26106789236083
1740616015.2970567,1,2,2,23.7911328125,161368,31.74557458571129,1004.353926197148,74.33056519536653
1740616016.3100064,1,2,2,23.79171875,160134,31.72331019981523,1004.3566202188515,74.30797491922942
1740616017.3236537,2,3,3,23.79171875,161058,31.712153489836986,1004.354897845207,74.32241759463314
1740616018.3365762,2,3,3,23.7909375,159524,31.70092889246231,1004.3604918011399,74.27551048829517
1740616019.3495457,2,3,3,23.7895703125,159676,31.67292287787244,1004.3616693448873,74.26563643500148
1740616020.3621132,2,3,3,23.789375,160134,31.650601035190075,1004.3665125631233,74.22502471333182
1740616021.3748686,2,3,3,23.7895703125,159981,31.656194045663195,1004.3651140817657,74.23675134922323
1740616022.385942,2,3,3,23.7909375,159828,31.65073835315443,1004.3570470576061,74.30439573752037
1740616023.3970277,2,3,3,23.79171875,160134,31.639655913180857,1004.3531754716741,74.33686028916225
1740616024.4080915,2,3,3,23.792109375,160441,31.62296518674212,1004.357267985448,74.30254318623399
1740616025.419235,3,3,3,23.792109375,161524,31.617390602801773,1004.3607127352298,74.27365788976124
1740616026.4305587,3,3,3,23.7915234375,161213,31.595043005262006,1004.3562963355965,74.31069078642601
1740616027.4435701,3,3,3,23.7925,161058,31.606276372196803,1004.3596381280746,74.28266879580367
1740616028.4565382,3,3,3,23.793671875,160749,31.617527803734642,1004.3546919162206,74.32414437896466
1740616029.4695194,3,3,3,23.7940625,161524,31.623136713450407,1004.3501725411566,74.36204094244611
1740616030.4823098,3,3,3,23.7950390625,163096,31.623222478108513,1004.3535143256854,74.33401888013549
1740616031.4941008,3,4,4,23.7958203125,161836,31.612142042615734,1004.3461979292509,74.39536958766317
1740616032.5071297,3,4,4,23.7971875,162306,31.606687862400783,1004.3381307552892,74.46301626370585
1740616033.5201166,3,4,4,23.7973828125,161213,31.61785366486795,1004.3436217939136,74.41697152753984
1740616034.5331001,3,3,3,23.7973828125,161680,31.606705008260413,1004.3470665699097,74.38808569346884
1740616035.5459123,3,3,3,23.7981640625,160749,31.60677359204647,1004.3500844731857,74.362779425003
1740616036.5591385,3,3,3,23.7993359375,160749,31.60130243893039,1004.3399709941593,74.44758504135214
1740616037.572163,3,4,4,23.7997265625,161680,31.595762907307098,1004.3543978995506,74.32660980886692
1740616038.5851917,3,4,4,23.8008984375,159221,31.595865755459823,1004.3408395998788,74.44030140357414
1740616039.5981374,3,4,4,23.800703125,160749,31.59584861401416,1004.342238121516,74.42857420043174
1740616040.6111178,3,3,3,23.8008984375,161836,31.612587905447388,1004.3511739840989,74.3536434761333
1740616041.62411,3,3,3,23.801875,160594,31.629397780747833,1004.351070974936,74.35450724542794
1740616042.638177,3,3,3,23.8040234375,160441,31.674193902294427,1004.3529112259988,74.33907608181866
1740616043.651091,3,3,3,23.8055859375,160134,31.691062715670974,1004.3641143008573,74.24513478454752
1740616044.6651049,3,3,3,23.8065625,160134,31.730196201135623,1004.3691785312044,74.20266990281185
1740616045.6780198,3,3,3,23.8079296875,160441,31.758214297772668,1004.3748905394248,74.15477344406162
1740616046.6909738,3,3,3,23.810078125,159221,31.797469675158553,1004.3767308302449,74.1393422434024
1740616047.7039797,3,3,3,23.811640625,159069,31.831101226985414,1004.3741546096905,74.16094436610736
1740616048.721716,3,3,3,23.8128125,156982,31.87029060656437,1004.365763314877,74.23130735630835
1740616049.7346058,2,3,3,23.813203125,159221,31.91500770884113,1004.3681335029755,74.21143272069776
1740616050.7475271,2,3,3,23.814765625,160441,31.943079726277524,1004.3603899226149,74.27636477036268
1740616051.7596502,2,3,3,23.8169140625,161368,31.97120928076766,1004.3518954749202,74.34759351521959
1740616052.7736304,2,3,3,23.8192578125,160441,31.98259431157658,1004.355781946504,74.3150041089433
1740616053.787447,2,3,3,23.8204296875,161680,32.00505541570959,1004.3560027339626,74.31315273292469
1740616054.7986486,2,3,3,23.823359375,162306,31.9997256924625,1004.3505260782466,74.35907640352684
1740616055.8098285,2,3,3,23.8255078125,161836,31.988737562644435,1004.340308944057,74.44475118346647
1740616056.8209066,2,3,3,23.827265625,162621,31.96653850816258,1004.3501136055725,74.3625351391414
1740616057.831971,2,3,3,23.8290234375,164377,31.927581297722906,1004.3426935866014,74.42475493339373
1740616058.8433409,2,2,2,23.8305859375,163096,31.866277476338993,1004.3349496536629,74.48969127132403
1740616059.8562658,2,2,2,23.8321484375,164055,31.7994173167949,1004.3358180716017,74.48240917868823
1740616060.869275,2,2,2,23.8329296875,164216,31.743677983312683,1004.325056149166,74.57265331710553
1740616061.8822968,2,2,2,23.8337109375,163894,31.682382531504036,1004.3384089667733,74.46068333505849
1740616062.8962145,2,2,2,23.83546875,163894,31.632349256995127,1004.3396012373187,74.45068561527312
1740616063.9116204,2,2,2,23.8364453125,164862,31.582264493003912,1004.3394980550256,74.45155084439368
1740616064.924536,2,3,3,23.837421875,169192,31.548912776398343,1004.3497298333422,74.36575321197842
1740616065.9375641,2,3,3,23.835859375,169878,31.543203647669724,1004.3454164306528,74.40192276570346
1740616066.9505486,2,3,3,23.8321484375,175945,31.55402270226696,1004.347875431771,74.3813030726324
1740616067.9635878,2,2,2,23.8282421875,178191,31.581544634245656,1004.3396756568975,74.45006157425877
1740616068.9767816,2,2,2,23.824140625,177625,31.625778663832257,1004.3449317202493,74.40598725820404
